Placement,Name,Country,Points,Wins,Losses,Ties,Record,OPW_Percent,OOPW_Percent,Deck
1956,Liam Tavares,CA,3,1,3,0,1 - 3 - 0 drop,56.25,45.31,ceruledge
1957,Josh Litvinoff,US,3,1,3,0,1 - 3 - 0 drop,56.25,45.31,alakazamdudunsparce
1958,Samantha Wancour,US,3,1,3,0,1 - 3 - 0 drop,56.25,45.31,gholdengolunatone
1959,Vincent Cote,CA,3,1,3,0,1 - 3 - 0 drop,56.25,43.75,gardevoir
1960,Rachel Tong,CA,3,1,3,0,1 - 3 - 0 drop,56.25,43.75,hydreigon
1961,Hunter Eisan,CA,3,1,3,0,1 - 3 - 0 drop,56.25,41.15,dragapultdusknoir
1962,ryan martindale,CA,3,1,4,0,1 - 4 - 0 drop,56.0,50.4,flareonnoctowl
1963,Glen Henderson,CA,3,1,4,0,1 - 4 - 0 drop,56.0,48.0,gholdengolunatone
1964,Geovany Ramirez,US,3,1,4,0,1 - 4 - 0 drop,56.0,46.6,dragapultdusknoir
1965,Deighton Sarna,CA,3,1,2,0,1 - 2 - 0 drop,55.56,38.89,zoroark
1966,George Wang,CA,3,1,4,0,1 - 4 - 0 drop,54.0,48.2,dragapultdusknoir
1967,Jaimey Dubois,CA,3,1,4,0,1 - 4 - 0 drop,54.0,46.2,gardevoirjellicent
1968,Thomas Deemter,US,3,1,4,0,1 - 4 - 0 drop,54.0,44.15,dragapultdusknoir
1969,Logan Clark,US,3,1,3,0,1 - 3 - 0 drop,53.13,51.56,gholdengolunatone
1970,Zach Kerr,CA,3,1,3,0,1 - 3 - 0 drop,53.13,50.78,pidgeot
1971,Jack Koller,US,3,1,3,0,1 - 3 - 0 drop,53.13,50.78,gholdengolunatone
1972,Michael Berry,US,3,1,3,0,1 - 3 - 0 drop,53.13,50.78,gholdengojoltik
1973,Chris Siakala,US,3,1,3,0,1 - 3 - 0 drop,53.13,49.22,gholdengolunatone
1974,Joel Bacon,CA,3,1,3,0,1 - 3 - 0 drop,53.13,49.22,sharpedo-megatoxtricity
1975,Gabriel Rozon,CA,3,1,3,0,1 - 3 - 0 drop,53.13,48.18,lopunny-megadusknoir
1976,Anthony Giler,US,3,1,3,0,1 - 3 - 0 drop,53.13,47.66,gholdengolunatone
1977,Jeremiah Paulsen,US,3,1,3,0,1 - 3 - 0 drop,53.13,47.66,greninja
1978,Morgan Johnsen,US,3,1,3,0,1 - 3 - 0 drop,53.13,46.88,dragapultdusknoir
1979,Stephanie Hou,US,3,1,3,0,1 - 3 - 0 drop,53.13,44.53,gardevoir
1980,Nikolas Kohek,CA,3,1,3,0,1 - 3 - 0 drop,53.13,44.53,flareonnoctowl
1981,Michael Sherman,US,3,1,3,0,1 - 3 - 0 drop,53.13,43.75,joltikpikachu
1982,Andrew Czerwinsky,CA,3,1,3,0,1 - 3 - 0 drop,53.13,43.49,ceruledge
1983,Liam Pavone,US,3,1,2,0,1 - 2 - 0 drop,52.78,62.5,gardevoirjellicent
1984,Matthew Keyes,US,3,1,2,0,1 - 2 - 0 drop,52.78,53.7,gholdengolunatone
1985,Levi Wilson,US,3,1,2,0,1 - 2 - 0 drop,52.78,53.7,gholdengolunatone
1986,Bennett Sarna,CA,3,1,2,0,1 - 2 - 0 drop,52.78,49.07,dragapultdusknoir
1987,Denzell Xu,CA,3,1,4,0,1 - 4 - 0 drop,51.0,48.71,gardevoirjellicent
1988,Brian McCoy,US,3,1,4,0,1 - 4 - 0 drop,51.0,44.4,dragapultdusknoir
1989,Ethan Deis,US,3,1,3,0,1 - 3 - 0 drop,50.0,51.56,gardevoirjellicent
1990,Erik Aucapina,US,3,1,3,0,1 - 3 - 0 drop,50.0,50.52,gholdengolunatone
1991,Hunter Smith,CA,3,1,3,0,1 - 3 - 0 drop,50.0,49.22,gholdengolunatone
1992,Isabella Sanchez,CA,3,1,3,0,1 - 3 - 0 drop,50.0,48.44,gholdengolunatone
1993,Max De Saint,CA,3,1,3,0,1 - 3 - 0 drop,50.0,48.44,gardevoirjellicent
1994,Sebastian Rossello,US,3,1,3,0,1 - 3 - 0 drop,50.0,46.88,slaking
1995,Kyle Rive-foster,CA,3,1,3,0,1 - 3 - 0 drop,50.0,46.88,gholdengolunatone
1996,Matteo Giampietro-Ciancone,CA,3,1,3,0,1 - 3 - 0 drop,50.0,46.88,dragapultdusknoir
1997,Ryan Schneider,CA,3,1,3,0,1 - 3 - 0 drop,50.0,46.88,lopunny-megadusknoir
1998,Seamus Spencer,US,3,1,3,0,1 - 3 - 0 drop,50.0,46.09,gholdengolunatone
1999,Evan Wen,US,3,1,3,0,1 - 3 - 0 drop,50.0,45.31,zoroark
2000,Hassan Nayfeh,CA,3,1,3,0,1 - 3 - 0 drop,50.0,44.53,dragapultdusknoir
2001,Alana Chaisson,CA,3,1,1,0,1 - 1 - 0 drop,50.0,43.75,substitute
2002,XianQi NING,CA,3,1,3,0,1 - 3 - 0 drop,50.0,43.75,grimmsnarlfroslass
2003,Jethro Bastien,CA,3,0,1,3,0 - 1 - 3 drop,50.0,43.75,charizardpidgeot
2004,Jay Cristiano,CA,3,1,3,0,1 - 3 - 0 drop,50.0,43.75,dragapultdusknoir
2005,Michael Hodges,US,3,1,4,0,1 - 4 - 0 drop,50.0,43.4,venusaur-mega
2006,Muhamed Palatinus,CA,3,1,4,0,1 - 4 - 0 drop,50.0,41.8,gholdengolunatone
2007,Derek Wilson,CA,3,1,3,0,1 - 3 - 0 drop,50.0,34.03,charizardnoctowl
2008,Justin Parsons,CA,3,1,5,0,1 - 5 - 0 drop,49.72,48.25,alakazamdudunsparce
2009,Bill Papacostas,US,3,1,4,0,1 - 4 - 0 drop,49.0,47.29,kangaskhan-megaforretress
2010,Beau Fleetwood,US,3,1,4,0,1 - 4 - 0 drop,49.0,47.0,zoroark
2011,Richard Clegg,CA,3,1,4,0,1 - 4 - 0 drop,49.0,44.92,lopunny-megadusknoir
2012,Luca Mancini,US,3,1,4,0,1 - 4 - 0 drop,49.0,44.4,charizardnoctowl
2013,Mike Aurilio,CA,3,1,5,0,1 - 5 - 0 drop,48.61,43.83,dragapultdusknoir
2014,Abel Yallew,CA,3,1,4,0,1 - 4 - 0 drop,48.0,51.6,gholdengolunatone
2015,Luke Smith,US,3,1,4,0,1 - 4 - 0 drop,48.0,46.78,gardevoirjellicent
2016,Ashley Thacker,US,3,1,5,0,1 - 5 - 0 drop,47.22,45.42,dragapultdusknoir
2017,Dylan Colburn,US,3,1,4,0,1 - 4 - 0 drop,47.0,43.33,gholdengolunatone
2018,Patrice Boulard,CA,3,1,3,0,1 - 3 - 0 drop,46.88,52.34,zoroark
2019,Ryan Tongue,US,3,1,3,0,1 - 3 - 0 drop,46.88,48.44,manectric-megaeelektrik
2020,Harrison Murphy,CA,3,1,3,0,1 - 3 - 0 drop,46.88,47.66,charizard
2021,Thomas Hughes,CA,3,1,3,0,1 - 3 - 0 drop,46.88,46.09,lopunny-megadusknoir
2022,Heather Harpe,CA,3,1,5,0,1 - 5 - 0 drop,46.67,46.83,gholdengolunatone
2023,Scott Kinney,US,3,1,3,0,1 - 3 - 0 drop,45.83,50.81,gholdengolunatone
2024,Mathew Szeremeta,CA,3,0,3,3,0 - 3 - 3 drop,45.56,42.67,charizardpidgeot
2025,Christopher misener,CA,3,1,4,0,1 - 4 - 0 drop,45.0,48.4,alakazamdudunsparce
2026,Annabelle Hardy,CA,3,1,5,0,1 - 5 - 0 drop,44.44,42.59,dragapultdusknoir
2027,Kevin Kim,US,3,1,5,0,1 - 5 - 0 drop,44.17,45.75,gholdengolunatone
2028,Christopher Gallego Lazo,US,3,0,2,3,0 - 2 - 3 drop,44.0,49.4,gholdengolunatone
2029,Daniel Guo,CA,3,1,4,0,1 - 4 - 0 drop,44.0,43.85,charizardpidgeot
2030,Stefano Carchidi,CA,3,1,6,0,1 - 6 - 0 drop,43.98,45.08,absol-megakangaskhan-mega
2031,Chris Michaels,CA,3,1,3,0,1 - 3 - 0 drop,43.75,52.78,tyranitar
2032,Stephen Bautista,CA,3,1,3,0,1 - 3 - 0 drop,43.75,50.78,gholdengolunatone
2033,David Pimento,CA,3,1,3,0,1 - 3 - 0 drop,43.75,50.0,noctowlogerpon-wellspring
2034,Joseph Schneider,CA,3,1,3,0,1 - 3 - 0 drop,43.75,48.96,gardevoirjellicent
2035,Dakota Bell,CA,3,1,3,0,1 - 3 - 0 drop,43.75,48.44,charizardpidgeot
2036,Julian Lazarte,CA,3,1,3,0,1 - 3 - 0 drop,43.75,47.4,kangaskhan-megabouffalant
2037,Ben Wing,US,3,1,3,0,1 - 3 - 0 drop,43.75,46.88,gardevoirjellicent
2038,William Illig,US,3,1,3,0,1 - 3 - 0 drop,43.75,46.88,gardevoir
2039,Gavin Zhou,CA,3,1,3,0,1 - 3 - 0 drop,43.75,45.83,kangaskhan-megabouffalant
2040,Jane VanWormer,US,3,1,3,0,1 - 3 - 0 drop,43.75,44.53,gardevoirjellicent
2041,Jean-Sébastien Fleury,CA,3,1,3,0,1 - 3 - 0 drop,43.75,44.01,gardevoir
2042,Ryan Reichley,US,3,0,2,3,0 - 2 - 3 drop,43.0,49.2,charizardnoctowl
2043,Charlie Trottier,CA,3,1,4,0,1 - 4 - 0 drop,43.0,47.4,gholdengolunatone
2044,Jack Bregman,CA,3,1,4,0,1 - 4 - 0 drop,43.0,44.36,dragapultdusknoir
2045,Alexane Bellemare,CA,3,1,4,0,1 - 4 - 0 drop,43.0,42.65,gardevoirjellicent
2046,Emily Goose,CA,3,1,5,0,1 - 5 - 0 drop,42.78,46.69,gardevoir
2047,Evan Van Zeumeren,CA,3,1,6,0,1 - 6 - 0 drop,41.84,45.48,kangaskhan-megabouffalant
2048,Zander Fernandez,CA,3,1,2,0,1 - 2 - 0 drop,41.67,51.85,dragapultblaziken
2049,William Parent,CA,3,1,5,0,1 - 5 - 0 drop,41.67,48.03,grimmsnarl
2050,Jay Baumberger,US,3,1,2,0,1 - 2 - 0 drop,41.67,47.22,gholdengolunatone
2051,Dominic Tsaganis,US,3,1,2,0,1 - 2 - 0 drop,41.67,47.22,dragapultdusknoir
2052,Xinhan Yang,CA,3,1,5,0,1 - 5 - 0 drop,41.39,46.23,gholdengolunatone
2053,Élisabeth Caron-Sergerie,CA,3,1,4,0,1 - 4 - 0 drop,41.25,54.42,mewtwospidops
2054,jeremy hernandez,CA,3,1,4,0,1 - 4 - 0 drop,41.0,46.8,alakazamdudunsparce
2055,Brian Garcia,US,3,1,4,0,1 - 4 - 0 drop,41.0,46.31,lopunny-mega
2056,Justin Proulx,CA,3,1,3,0,1 - 3 - 0 drop,40.63,50.0,charizardnoctowl
2057,Eric Zhao,US,3,1,3,0,1 - 3 - 0 drop,40.63,45.49,gholdengolunatone
2058,Gabriel Tinio,CA,3,1,3,0,1 - 3 - 0 drop,40.63,45.31,dragapultdusknoir
2059,Jordi Paredes,US,3,0,1,3,0 - 1 - 3 drop,40.63,44.53,dragapultdusknoir
2060,Raaid Chaudry,US,3,1,3,0,1 - 3 - 0 drop,40.63,41.41,abomasnow-mega
2061,Sarah Layden,US,3,1,4,0,1 - 4 - 0 drop,40.0,48.02,kangaskhan-megabouffalant
2062,Vincent Sullivan-Jacques,US,3,1,4,0,1 - 4 - 0 drop,40.0,44.6,charizardnoctowl
2063,Austin Rubio,CA,3,1,6,0,1 - 6 - 0 drop,39.9,42.99,zoroark
2064,Domenico Rugiano,CA,3,1,5,0,1 - 5 - 0 drop,38.61,48.14,ho-oharmarouge
2065,York Chan,CA,3,1,4,0,1 - 4 - 0 drop,38.0,44.42,gholdengolunatone
2066,Robert Dennis,CA,3,1,1,0,1 - 1 - 0 drop,37.5,68.75,dragapultdusknoir
2067,Cristian Martinez,US,3,1,3,0,1 - 3 - 0 drop,37.5,52.26,gardevoirjellicent
2068,Diana Forget,CA,3,1,3,0,1 - 3 - 0 drop,37.5,48.44,dragapultdusknoir
2069,Max VanderGast,US,3,1,3,0,1 - 3 - 0 drop,37.5,45.31,seakingthwackey
2070,Jake Lang,US,3,1,5,0,1 - 5 - 0 drop,37.5,40.93,venusaur-mega
2071,Tyler Stigall,US,3,1,4,0,1 - 4 - 0 drop,36.67,41.23,charizardpidgeot
2072,Jordan Miguel,CA,3,1,7,0,1 - 7 - 0,35.16,41.52,absol-megakangaskhan-mega
2073,Sean Gambill,US,3,1,5,0,1 - 5 - 0 drop,34.72,42.64,venusaur-mega
2074,Lucille Kreuer,US,3,0,5,3,0 - 5 - 3,33.91,43.01,gholdengolunatone
2075,Aaron Tirona,US,3,1,6,0,1 - 6 - 0 drop,33.54,40.48,kangaskhan-megabouffalant
2076,Jorge Teran,CA,3,1,3,0,1 - 3 - 0 drop,33.33,35.42,dragapultdusknoir
2077,Bradley Bolyard,US,3,1,5,0,1 - 5 - 0 drop,33.06,42.03,lucario-megahariyama
2078,(Michael) Roman Marcone,CA,3,0,4,3,0 - 4 - 3 drop,31.53,42.99,froslassmunkidori
2079,Paul Baker,US,3,1,3,0,1 - 3 - 0 drop,31.25,44.53,lucario-megahariyama
2080,Paul Savard,CA,2,0,2,2,0 - 2 - 2 drop,56.25,45.31,dragapultcharizard
2081,Keegan Lepage,CA,2,0,2,2,0 - 2 - 2 drop,56.25,42.97,gholdengolunatone
2082,Giancarlo Ramellini,CA,2,0,3,2,0 - 3 - 2 drop,55.0,45.6,gholdengolunatone
2083,Nathan Flanders,CA,2,0,3,2,0 - 3 - 2 drop,54.0,45.4,conkeldurr
2084,Cory Parsons,CA,2,0,2,2,0 - 2 - 2 drop,53.13,46.88,kangaskhan-megabouffalant
2085,Adrian Sado,CA,2,0,2,2,0 - 2 - 2 drop,53.13,45.31,miraidoneelektrik
2086,Timothy Thomas,US,2,0,1,2,0 - 1 - 2 drop,52.78,37.04,charizardnoctowl
2087,Justin Kulas,US,2,0,2,2,0 - 2 - 2 drop,50.0,47.66,gholdengolunatone
2088,Ashley Pereira,CA,2,0,2,2,0 - 2 - 2 drop,50.0,44.53,flareonnoctowl
2089,Tommy Ngu,CA,2,0,2,2,0 - 2 - 2 drop,50.0,41.41,gardevoirjellicent
2090,Oliver Smith,CA,2,0,2,2,0 - 2 - 2 drop,50.0,40.63,gholdengolunatone
2091,Hongbo Du,CA,2,0,3,2,0 - 3 - 2 drop,48.0,38.4,gardevoir
2092,Vincent Sun,CA,2,0,2,2,0 - 2 - 2 drop,46.88,50.0,dragapultdusknoir
2093,Frederic Fontaine,CA,2,0,2,2,0 - 2 - 2 drop,46.88,45.57,hydrappleogerpon
2094,josh joung,CA,2,0,2,2,0 - 2 - 2 drop,46.88,41.41,charizardpidgeot
2095,Jacob Speers,CA,2,0,3,2,0 - 3 - 2 drop,45.0,47.2,substitute
2096,Matt Williams,CA,2,0,3,2,0 - 3 - 2 drop,45.0,46.6,gholdengolunatone
2097,Bryan Margolles,US,2,0,3,2,0 - 3 - 2 drop,42.0,46.6,gholdengolunatone
2098,Maria Meerson,UK,2,0,5,2,0 - 5 - 2 drop,39.8,46.02,charizardnoctowl
2099,Carter Evans,CA,2,0,2,2,0 - 2 - 2 drop,39.58,46.01,garchomp
2100,Juliana Panovski-Stewart,CA,2,0,6,2,0 - 6 - 2,39.06,43.25,gholdengolunatone
2101,Jake Pykor,US,2,0,3,2,0 - 3 - 2 drop,39.0,46.0,dragapultdusknoir
2102,Tiffany Tona,US,2,0,6,2,0 - 6 - 2,37.5,43.56,lopunny-megadusknoir
2103,Marinah Farah,CA,2,0,6,2,0 - 6 - 2,36.23,42.47,ceruledge
2104,Cristian Rodriguez,US,1,0,3,1,0 - 3 - 1 drop,65.63,46.88,gardevoirjellicent
2105,Samantha Bigelow,CA,1,0,2,1,0 - 2 - 1 drop,61.11,44.44,venusaur-mega
2106,Reynaldo Ryan Halim,ID,1,0,2,1,0 - 2 - 1 drop,61.11,42.59,absol-megakangaskhan-mega
2107,Jamie Gareau,CA,1,0,2,1,0 - 2 - 1 drop,58.33,50.93,grimmsnarl
2108,Rushil Nagpal,CA,1,0,2,1,0 - 2 - 1 drop,58.33,43.52,gardevoirjellicent
2109,Brandon Cassista,CA,1,0,3,1,0 - 3 - 1 drop,56.25,49.22,charizardnoctowl
2110,Edres Safi,US,1,0,3,1,0 - 3 - 1 drop,56.25,48.44,gardevoirjellicent
2111,Santiago Bailey-Musacchio,US,1,0,3,1,0 - 3 - 1 drop,56.25,46.09,conkeldurr
2112,Michelle Forget,CA,1,0,2,1,0 - 2 - 1 drop,55.56,47.22,charizardnoctowl
2113,Jeremy Galkin,US,1,0,2,1,0 - 2 - 1 drop,55.56,47.22,venusaur-mega
2114,Jonathan Moores,CA,1,0,2,1,0 - 2 - 1 drop,55.56,43.52,joltikpikachu
2115,James Santaniello,US,1,0,3,1,0 - 3 - 1 drop,53.13,46.88,dragapultdusknoir
2116,Thierry Lessard-Vignini,CA,1,0,3,1,0 - 3 - 1 drop,53.13,46.09,gholdengolunatone
2117,Michael Martindale,CA,1,0,3,1,0 - 3 - 1 drop,53.13,42.97,ceruledge
2118,Charlene Sutherland,CA,1,0,4,1,0 - 4 - 1 drop,51.0,49.2,charizardpidgeot
2119,Gabriel Ouellet,CA,1,0,3,1,0 - 3 - 1 drop,50.0,50.78,alakazamdudunsparce
2120,Jacob Ybarra,US,1,0,3,1,0 - 3 - 1 drop,50.0,46.09,gardevoir
2121,Robert Manger-Tuckey,CA,1,0,2,1,0 - 2 - 1 drop,50.0,44.44,gardevoir
2122,Rui Mei,US,1,0,2,1,0 - 2 - 1 drop,50.0,43.52,gholdengolunatone
2123,Colin Whaley,CA,1,0,3,1,0 - 3 - 1 drop,50.0,40.63,grimmsnarlfroslass
2124,Jonathan Crespo,US,1,0,3,1,0 - 3 - 1 drop,50.0,39.84,gholdengojoltik
2125,Sabine B,CA,1,0,4,1,0 - 4 - 1 drop,49.0,46.8,substitute
2126,Mike Riley,US,1,0,5,1,0 - 5 - 1 drop,47.22,43.15,hydreigon
2127,Alex Tran,US,1,0,3,1,0 - 3 - 1 drop,46.88,53.91,gardevoir
2128,Shaun Adams,CA,1,0,3,1,0 - 3 - 1 drop,46.88,46.88,gholdengolunatone
2129,Steve Noel,CA,1,0,3,1,0 - 3 - 1 drop,46.88,46.88,wugtrio
2130,Zack Hughes,US,1,0,3,1,0 - 3 - 1 drop,46.88,46.88,gardevoirjellicent
2131,Ronald Sharpsteen,US,1,0,1,1,0 - 1 - 1,46.88,46.22,gholdengolunatone
2132,Randy Heron,CA,1,0,3,1,0 - 3 - 1 drop,46.88,42.19,alakazamdudunsparce
2133,Maude Lethiecq-Normand,CA,1,0,4,1,0 - 4 - 1 drop,46.0,49.2,gholdengolunatone
2134,Anthony Smith,US,1,0,4,1,0 - 4 - 1 drop,46.0,45.0,gholdengolunatone
2135,Val McFarland,US,1,0,4,1,0 - 4 - 1 drop,44.0,45.2,lopunny-megadusknoir
2136,Daniel Moore,US,1,0,4,1,0 - 4 - 1 drop,44.0,37.93,conkeldurr
2137,Dominick Turgeon,CA,1,0,3,1,0 - 3 - 1 drop,43.75,51.56,dragapultdusknoir
2138,Niko Sanville,US,1,0,3,1,0 - 3 - 1 drop,43.75,48.44,dragapultdusknoir
2139,Alan Amaya,US,1,0,3,1,0 - 3 - 1 drop,43.75,48.44,gholdengolunatone
2140,Charlie Pfluger,US,1,0,3,1,0 - 3 - 1 drop,43.75,48.44,gardevoir
2141,Gabriel Sylvestre,CA,1,0,3,1,0 - 3 - 1 drop,43.75,47.66,gholdengolunatone
2142,Javonne Volpe,CA,1,0,3,1,0 - 3 - 1 drop,43.75,46.88,lopunny-megadusknoir
2143,Allen Ladao,US,1,0,4,1,0 - 4 - 1 drop,43.75,42.72,absol-megakangaskhan-mega
2144,Ethan Miller,US,1,0,5,1,0 - 5 - 1 drop,43.06,45.6,dragapultdusknoir
2145,David Tellier,CA,1,0,3,1,0 - 3 - 1 drop,42.71,48.96,dragapultdusknoir
2146,Jon Buckmiller,CA,1,0,4,1,0 - 4 - 1 drop,42.0,44.5,hydreigon
2147,Trevor Reisner,CA,1,0,4,1,0 - 4 - 1 drop,42.0,43.4,charizardnoctowl
2148,Joshua Hsieh,CA,1,0,4,1,0 - 4 - 1 drop,42.0,41.2,gardevoirjellicent
2149,Paul Thompson,CA,1,0,7,1,0 - 7 - 1,41.41,43.04,gholdengolunatone
2150,Chase Barber,CA,1,0,4,1,0 - 4 - 1 drop,41.0,47.08,gardevoirjellicent
2151,Pieter Meeussen,CA,1,0,3,1,0 - 3 - 1 drop,40.63,44.53,gholdengolunatone
2152,Darren Tsao,CA,1,0,3,1,0 - 3 - 1 drop,40.63,42.97,lopunny-megadusknoir
2153,Michael Karimizadeh,CA,1,0,3,1,0 - 3 - 1 drop,40.63,38.8,gholdengolunatone
2154,Ryan Adolfs,US,1,0,5,1,0 - 5 - 1 drop,40.28,49.07,gholdengolunatone
2155,Nathan Ellis,US,1,0,5,1,0 - 5 - 1 drop,39.72,43.71,zoroark
2156,Martin Moody,CA,1,0,4,1,0 - 4 - 1 drop,38.0,45.8,dragapultdusknoir
2157,Avin Low,CA,1,0,4,1,0 - 4 - 1 drop,38.0,44.8,dragapultdusknoir
2158,Tairan He,CA,1,0,3,1,0 - 3 - 1 drop,37.5,43.75,sharpedo-megatoxtricity
2159,Elijah Bennett,CA,1,0,2,1,0 - 2 - 1 drop,36.11,52.78,ceruledge
2160,Anthony Barragan,US,1,0,3,1,0 - 3 - 1 drop,34.38,43.75,gholdengolunatone
2161,Aryn Fleetwood,US,1,0,4,1,0 - 4 - 1 drop,34.0,48.05,charizard
2162,Mauricio Zamora,US,1,0,7,1,0 - 7 - 1,31.82,42.48,substitute
2163,Daniel Kwan,CA,1,0,4,1,0 - 4 - 1 drop,30.0,42.5,alakazamdudunsparce
2164,Marco Tsang,CA,1,0,3,1,0 - 3 - 1 drop,28.13,45.31,wugtrio
2165,Michael Bennett,CA,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,ceruledge
2166,RICKY ROY,CA,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,gholdengolunatone
2167,James Bui,CA,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,gholdengolunatone
2168,Andrew Zbyrko,US,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,dragapultcharizard
2169,Michael Bio,US,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,charizardpidgeot
2170,Victor Martinez,US,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,2171
2172,Jory Horeman,CA,0,0,1,0,0 - 1 - 0 drop,100.0,25.0,crustle
2173,Marcelo Antonio Turra,BR,0,0,2,0,0 - 2 - 0 drop,75.0,37.5,raging-boltogerpon
2174,Richard Nguyen,CA,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,raging-boltogerpon
2175,Naveen Sandhu,CA,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,ceruledge
2176,Juan Carlos Faustino,CA,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,dragapultcharizard
2177,Benjamin Hilger,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,zoroark
2178,Gavin Koestlmaier,CA,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,okidogi
2179,Cortney Dunshee,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,abomasnow-mega
2180,Michael Laundrie,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,dragapultcharizard
2181,Daniel Eap,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,gholdengolunatone
2182,Omar Eduardo Terán Juárez,MX,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,substitute
2183,Stephen Bould,CA,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,miraidoniron-crown
2184,Om Kapoor,CA,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,sharpedo-mega
2185,Tord Reklev,NO,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,substitute
2186,Michael Ingalls,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,dragapultdusknoir
2187,Ryan Quinn,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,substitute
2188,Brandon Baughn,US,0,0,1,0,0 - 1 - 0 drop,75.0,25.0,kangaskhan-megabouffalant
2189,Tiago Alves,CA,0,0,3,0,0 - 3 - 0 drop,66.67,47.22,gardevoirjellicent
2190,John Kosty,US,0,0,3,0,0 - 3 - 0 drop,66.67,46.76,garchomp
2191,Christian Chase,US,0,0,3,0,0 - 3 - 0 drop,66.67,39.81,gholdengolunatone
2192,Grace Jin,CA,0,0,2,0,0 - 2 - 0 drop,62.5,56.25,gholdengolunatone
2193,Jeff Bernard,US,0,0,2,0,0 - 2 - 0 drop,62.5,56.25,iron-thornscrustle
2194,Benjamin Dunbar,US,0,0,2,0,0 - 2 - 0 drop,62.5,50.0,dragapultdusknoir
2195,Nicolas Dupont,CA,0,0,2,0,0 - 2 - 0 drop,62.5,43.75,absol-megakangaskhan-mega
2196,Noah Mulder,CA,0,0,2,0,0 - 2 - 0 drop,62.5,43.75,gholdengolunatone
2197,Julia Sweet,CA,0,0,2,0,0 - 2 - 0 drop,62.5,37.5,gholdengo
2198,Zach Orenstein,US,0,0,3,0,0 - 3 - 0 drop,61.11,55.56,charizardnoctowl
2199,Sydney Lee,CA,0,0,3,0,0 - 3 - 0 drop,61.11,45.83,absol-megakangaskhan-mega
2200,Andrew Hayton,CA,0,0,3,0,0 - 3 - 0 drop,61.11,43.52,gholdengolunatone
2201,Vesper Johnson,CA,0,0,3,0,0 - 3 - 0 drop,58.33,50.93,dragapult
2202,Evan Fellows,US,0,0,3,0,0 - 3 - 0 drop,58.33,50.0,alakazamdudunsparce
2203,Tania Gort,CA,0,0,3,0,0 - 3 - 0 drop,58.33,43.52,gholdengolunatone
2204,Rowan Bonura,US,0,0,4,0,0 - 4 - 0 drop,56.25,48.44,dragapultdusknoir
2205,Mark-Anthony Poulin,CA,0,0,4,0,0 - 4 - 0 drop,56.25,46.09,kangaskhan-megabouffalant
2206,Easton Woloski,CA,0,0,3,0,0 - 3 - 0 drop,55.56,55.56,charizardnoctowl
2207,daniel rossi,US,0,0,3,0,0 - 3 - 0 drop,55.56,50.93,alakazamdudunsparce
2208,Ardienne Salas,CA,0,0,3,0,0 - 3 - 0 drop,55.56,50.93,gardevoir
2209,George Smith,US,0,0,3,0,0 - 3 - 0 drop,55.56,50.0,gholdengolunatone
2210,Paul Monje,CA,0,0,3,0,0 - 3 - 0 drop,55.56,50.0,gholdengolunatone
2211,Stephen Eshghy,US,0,0,3,0,0 - 3 - 0 drop,55.56,47.69,charizardnoctowl
2212,Yan Girard,CA,0,0,3,0,0 - 3 - 0 drop,55.56,47.22,chien-paobaxcalibur
2213,Troy Gray,US,0,0,3,0,0 - 3 - 0 drop,55.56,47.22,ceruledge
2214,Maggie Ha,CA,0,0,3,0,0 - 3 - 0 drop,55.56,47.22,gardevoirjellicent
2215,Manuel Perez,US,0,0,3,0,0 - 3 - 0 drop,55.56,46.3,gholdengolunatone
2216,Lucas Profenno,US,0,0,3,0,0 - 3 - 0 drop,55.56,46.3,charizardpidgeot
2217,John Bell,US,0,0,3,0,0 - 3 - 0 drop,55.56,46.3,gholdengo
2218,Brandon McCartney,CA,0,0,3,0,0 - 3 - 0 drop,55.56,42.59,substitute
2219,Brock Mccutcheon,CA,0,0,3,0,0 - 3 - 0 drop,55.56,42.59,flareonnoctowl
2220,George ElMassih,US,0,0,3,0,0 - 3 - 0 drop,55.56,41.67,zoroark
2221,China Ross,US,0,0,3,0,0 - 3 - 0 drop,50.0,55.56,gholdengolunatone
2222,William Lyons,US,0,0,5,0,0 - 5 - 0 drop,50.0,45.6,typhlosion
